Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Month,Year
ORD02641,2023-04-03,Customer_4593,Corporate,North,Punjab,Office Supplies,Pen,865.27,4,0.1,157.05,April,2023
ORD02642,2023-09-06,Customer_4685,Home Office,West,Rajasthan,Office Supplies,File,4702.2,6,0.0,468.34,September,2023
ORD02643,2024-01-22,Customer_9641,Corporate,North,Punjab,Office Supplies,Notebook,2508.91,1,0.2,262.28,January,2024
ORD02644,2023-09-25,Customer_9444,Consumer,South,Karnataka,Technology,Keyboard,1615.32,8,0.2,317.49,September,2023
ORD02645,2024-07-17,Customer_6557,Corporate,North,Haryana,Technology,Keyboard,3758.94,4,0.0,540.04,July,2024
ORD02646,2024-09-03,Customer_3261,Home Office,West,Gujarat,Furniture,Chair,659.74,1,0.1,160.57,September,2024
ORD02647,2023-02-09,Customer_7895,Corporate,South,Karnataka,Technology,Keyboard,4381.17,7,0.05,842.62,February,2023
ORD02648,2024-06-16,Customer_1862,Corporate,North,Punjab,Technology,Mouse,4374.15,8,0.0,350.35,June,2024
ORD02649,2024-03-22,Customer_1527,Corporate,North,Punjab,Technology,Printer,3339.03,8,0.15,774.59,March,2024
ORD02650,2025-04-26,Customer_7959,Consumer,North,Uttar Pradesh,Technology,Keyboard,2303.48,5,0.1,364.37,April,2025
ORD02651,2024-03-21,Customer_2025,Corporate,West,Madhya Pradesh,Office Supplies,Notebook,2514.53,4,0.05,217.05,March,2024
ORD02652,2024-04-16,Customer_1027,Consumer,West,Madhya Pradesh,Office Supplies,Notebook,1754.03,3,0.05,366.01,April,2024
ORD02653,2023-06-25,Customer_7172,Corporate,West,Gujarat,Furniture,Table,806.4,5,0.05,89.55,June,2023
ORD02654,2024-06-02,Customer_7448,Home Office,East,Odisha,Office Supplies,File,3644.46,7,0.1,886.36,June,2024
ORD02655,2023-07-06,Customer_3529,Home Office,West,Maharashtra,Furniture,Desk,983.21,4,0.05,155.16,July,2023
ORD02656,2023-02-22,Customer_2421,Consumer,North,Punjab,Office Supplies,Notebook,1346.66,9,0.2,264.16,February,2023
ORD02657,2024-05-12,Customer_2195,Consumer,East,Odisha,Furniture,Bookshelf,4989.4,9,0.1,1304.81,May,2024
ORD02658,2025-04-22,Customer_6200,Consumer,West,Maharashtra,Office Supplies,Notebook,3115.96,9,0.1,339.05,April,2025
ORD02659,2024-07-15,Customer_7678,Corporate,West,Gujarat,Technology,Mouse,4262.64,3,0.05,491.55,July,2024
ORD02660,2024-08-06,Customer_5864,Home Office,West,Maharashtra,Furniture,Desk,2009.31,8,0.2,254.51,August,2024
ORD02661,2024-01-17,Customer_5356,Corporate,South,Telangana,Technology,Keyboard,295.05,2,0.1,45.43,January,2024
ORD02662,2023-08-13,Customer_1906,Corporate,West,Madhya Pradesh,Technology,Keyboard,1209.68,4,0.1,251.58,August,2023
ORD02663,2025-05-04,Customer_1942,Consumer,South,Karnataka,Furniture,Bookshelf,2547.08,7,0.05,458.37,May,2025
ORD02664,2023-02-28,Customer_5799,Home Office,West,Maharashtra,Furniture,Chair,4003.25,4,0.2,351.78,February,2023
ORD02665,2023-12-18,Customer_8856,Consumer,West,Maharashtra,Technology,Keyboard,2828.76,4,0.05,748.93,December,2023
ORD02666,2025-03-24,Customer_1479,Home Office,West,Madhya Pradesh,Technology,Monitor,3765.74,6,0.15,967.07,March,2025
ORD02667,2023-06-28,Customer_1162,Corporate,West,Madhya Pradesh,Technology,Keyboard,4953.28,9,0.0,641.61,June,2023
ORD02668,2024-04-07,Customer_5503,Home Office,East,West Bengal,Office Supplies,File,1110.83,6,0.15,59.86,April,2024
ORD02669,2023-09-26,Customer_6830,Home Office,East,Assam,Office Supplies,Stapler,4368.73,2,0.2,643.87,September,2023
ORD02670,2024-02-01,Customer_9987,Home Office,East,West Bengal,Technology,Monitor,565.17,6,0.15,74.81,February,2024
ORD02671,2024-05-13,Customer_6376,Corporate,West,Maharashtra,Technology,Laptop,1143.29,2,0.05,124.88,May,2024
ORD02672,2024-02-04,Customer_4577,Home Office,East,Bihar,Office Supplies,Marker,1659.21,2,0.15,373.47,February,2024
ORD02673,2024-10-18,Customer_6828,Corporate,West,Madhya Pradesh,Technology,Monitor,2376.67,1,0.2,56.94,October,2024
ORD02674,2024-06-08,Customer_9195,Corporate,North,Delhi,Furniture,Desk,2492.94,5,0.15,168.72,June,2024
ORD02675,2023-12-29,Customer_4271,Corporate,North,Haryana,Furniture,Desk,4479.56,3,0.15,358.66,December,2023
ORD02676,2024-04-27,Customer_9425,Consumer,East,West Bengal,Office Supplies,Stapler,2886.97,3,0.0,647.5,April,2024
ORD02677,2024-09-06,Customer_4044,Corporate,East,Odisha,Furniture,Chair,1352.65,2,0.05,314.0,September,2024
ORD02678,2023-08-11,Customer_2688,Home Office,East,Odisha,Office Supplies,Pen,4654.5,5,0.1,200.04,August,2023
ORD02679,2023-09-09,Customer_8541,Home Office,North,Haryana,Office Supplies,Pen,3181.42,2,0.15,222.27,September,2023
ORD02680,2024-06-20,Customer_2486,Home Office,West,Gujarat,Technology,Laptop,4552.41,2,0.05,1200.32,June,2024
ORD02681,2024-07-18,Customer_4749,Home Office,North,Punjab,Office Supplies,Notebook,3023.95,9,0.05,793.6,July,2024
ORD02682,2024-08-17,Customer_1399,Corporate,West,Madhya Pradesh,Furniture,Sofa,703.95,8,0.1,102.87,August,2024
ORD02683,2023-01-18,Customer_5910,Corporate,South,Telangana,Technology,Laptop,1628.69,4,0.05,139.57,January,2023
ORD02684,2024-10-17,Customer_3395,Home Office,East,West Bengal,Technology,Printer,4227.99,4,0.0,886.25,October,2024
ORD02685,2024-01-01,Customer_8285,Corporate,North,Uttar Pradesh,Office Supplies,Pen,1138.11,8,0.05,185.07,January,2024
ORD02686,2024-11-11,Customer_8216,Consumer,East,Assam,Furniture,Chair,4468.54,4,0.0,800.93,November,2024
ORD02687,2024-08-22,Customer_8288,Consumer,East,West Bengal,Furniture,Chair,2214.08,7,0.1,526.69,August,2024
ORD02688,2025-02-13,Customer_2094,Home Office,East,Odisha,Office Supplies,Marker,237.7,3,0.0,34.36,February,2025
ORD02689,2024-03-10,Customer_9046,Corporate,South,Tamil Nadu,Furniture,Bookshelf,741.97,8,0.2,32.55,March,2024
ORD02690,2023-08-01,Customer_4894,Corporate,South,Telangana,Furniture,Table,784.88,7,0.1,216.83,August,2023
ORD02691,2024-06-29,Customer_7973,Corporate,North,Uttar Pradesh,Technology,Keyboard,1500.08,1,0.15,57.11,June,2024
ORD02692,2023-08-09,Customer_6111,Corporate,North,Uttar Pradesh,Technology,Laptop,2602.94,3,0.1,568.1,August,2023
ORD02693,2024-05-20,Customer_2081,Home Office,South,Kerala,Furniture,Desk,4181.22,7,0.2,564.91,May,2024
ORD02694,2023-02-07,Customer_5094,Consumer,East,West Bengal,Technology,Mouse,4529.12,6,0.2,773.55,February,2023
ORD02695,2025-04-05,Customer_5842,Corporate,East,Bihar,Technology,Printer,2070.54,5,0.15,308.54,April,2025
ORD02696,2024-07-09,Customer_9709,Corporate,West,Madhya Pradesh,Office Supplies,Marker,3393.9,6,0.1,513.84,July,2024
ORD02697,2023-04-22,Customer_8147,Corporate,West,Madhya Pradesh,Office Supplies,Pen,3307.47,7,0.2,621.35,April,2023
ORD02698,2025-02-20,Customer_2244,Consumer,East,Odisha,Furniture,Desk,2334.73,9,0.05,103.78,February,2025
ORD02699,2024-02-21,Customer_9406,Home Office,West,Madhya Pradesh,Technology,Printer,4215.31,9,0.15,667.02,February,2024
ORD02700,2024-11-29,Customer_8876,Consumer,South,Telangana,Furniture,Desk,1920.95,2,0.0,218.45,November,2024
ORD02701,2023-09-13,Customer_1402,Consumer,North,Uttar Pradesh,Office Supplies,Stapler,3629.87,8,0.1,945.44,September,2023
ORD02702,2023-06-22,Customer_8935,Corporate,South,Kerala,Furniture,Sofa,4295.04,3,0.0,1126.09,June,2023
ORD02703,2024-01-23,Customer_7544,Home Office,West,Madhya Pradesh,Technology,Mouse,4451.73,3,0.0,1053.46,January,2024
ORD02704,2025-01-21,Customer_5757,Corporate,South,Kerala,Office Supplies,File,3708.82,5,0.2,451.4,January,2025
ORD02705,2024-04-30,Customer_6087,Consumer,North,Haryana,Office Supplies,File,334.27,1,0.05,65.69,April,2024
ORD02706,2025-04-17,Customer_6846,Consumer,West,Gujarat,Furniture,Bookshelf,4827.29,5,0.15,1100.1,April,2025
ORD02707,2023-04-13,Customer_6985,Consumer,North,Uttar Pradesh,Technology,Mouse,4481.72,7,0.05,1277.65,April,2023
ORD02708,2023-03-23,Customer_7732,Home Office,East,Bihar,Technology,Monitor,998.97,9,0.15,127.2,March,2023
ORD02709,2025-03-08,Customer_6316,Home Office,West,Rajasthan,Technology,Monitor,838.59,2,0.1,100.03,March,2025
ORD02710,2025-05-30,Customer_2258,Home Office,East,Odisha,Furniture,Chair,3739.98,7,0.05,647.39,May,2025
ORD02711,2024-12-12,Customer_1637,Corporate,East,Assam,Technology,Monitor,3544.21,1,0.2,669.14,December,2024
ORD02712,2023-02-11,Customer_8257,Consumer,West,Rajasthan,Furniture,Table,490.84,5,0.0,103.89,February,2023
ORD02713,2025-03-29,Customer_1580,Corporate,West,Rajasthan,Technology,Printer,271.41,1,0.05,76.26,March,2025
ORD02714,2024-03-22,Customer_6059,Corporate,West,Gujarat,Office Supplies,Pen,232.23,3,0.1,26.6,March,2024
ORD02715,2024-01-02,Customer_5576,Home Office,West,Madhya Pradesh,Furniture,Table,3823.05,3,0.05,530.32,January,2024
ORD02716,2025-05-13,Customer_8710,Home Office,North,Punjab,Technology,Printer,296.97,3,0.2,22.16,May,2025
ORD02717,2024-01-27,Customer_9116,Home Office,North,Uttar Pradesh,Technology,Keyboard,4803.69,9,0.1,1154.81,January,2024
ORD02718,2024-12-07,Customer_8769,Home Office,South,Karnataka,Office Supplies,File,3006.97,3,0.15,114.68,December,2024
ORD02719,2025-01-31,Customer_4642,Home Office,North,Haryana,Technology,Printer,1136.35,8,0.15,281.38,January,2025
ORD02720,2024-09-30,Customer_1757,Corporate,West,Gujarat,Technology,Monitor,1418.17,2,0.05,83.1,September,2024
ORD02721,2024-10-22,Customer_7121,Corporate,South,Karnataka,Furniture,Table,4762.49,9,0.15,1263.98,October,2024
ORD02722,2024-10-10,Customer_6642,Consumer,South,Kerala,Technology,Laptop,1346.27,6,0.0,156.66,October,2024
ORD02723,2024-03-05,Customer_2637,Corporate,West,Madhya Pradesh,Technology,Printer,194.59,8,0.05,15.04,March,2024
ORD02724,2024-07-26,Customer_8597,Home Office,South,Karnataka,Furniture,Bookshelf,1452.02,3,0.1,239.63,July,2024
ORD02725,2025-06-17,Customer_3500,Corporate,North,Haryana,Technology,Mouse,176.67,3,0.15,7.94,June,2025
ORD02726,2024-03-19,Customer_2325,Home Office,North,Delhi,Office Supplies,Pen,4092.5,9,0.0,990.76,March,2024
ORD02727,2023-01-29,Customer_2461,Corporate,West,Madhya Pradesh,Furniture,Chair,2667.47,5,0.0,150.7,January,2023
ORD02728,2023-01-20,Customer_5516,Home Office,East,West Bengal,Office Supplies,Marker,460.73,3,0.15,18.18,January,2023
ORD02729,2023-10-28,Customer_6728,Corporate,North,Uttar Pradesh,Furniture,Chair,194.57,8,0.0,28.43,October,2023
ORD02730,2025-02-27,Customer_3392,Home Office,West,Maharashtra,Furniture,Desk,2984.59,6,0.2,449.29,February,2025
ORD02731,2024-09-28,Customer_5562,Consumer,West,Madhya Pradesh,Technology,Laptop,2089.46,2,0.05,588.16,September,2024
ORD02732,2024-08-22,Customer_6480,Corporate,East,West Bengal,Office Supplies,Notebook,2421.09,8,0.2,557.03,August,2024
ORD02733,2023-05-10,Customer_9142,Corporate,West,Rajasthan,Technology,Mouse,2284.18,1,0.2,125.54,May,2023
ORD02734,2024-05-14,Customer_8378,Home Office,South,Kerala,Technology,Keyboard,4663.66,2,0.0,970.51,May,2024
ORD02735,2024-12-23,Customer_5779,Consumer,North,Uttar Pradesh,Office Supplies,File,3188.29,8,0.0,797.57,December,2024
ORD02736,2025-05-14,Customer_2627,Corporate,East,Odisha,Furniture,Desk,2329.18,4,0.2,34.87,May,2025
ORD02737,2024-05-06,Customer_2802,Home Office,West,Rajasthan,Office Supplies,Stapler,4065.27,1,0.05,484.53,May,2024
ORD02738,2025-06-16,Customer_4311,Corporate,North,Punjab,Technology,Printer,2857.24,8,0.0,453.55,June,2025
ORD02739,2025-02-11,Customer_7897,Corporate,North,Punjab,Furniture,Bookshelf,4151.93,3,0.15,391.01,February,2025
ORD02740,2023-01-28,Customer_4491,Home Office,East,Odisha,Office Supplies,Notebook,1321.83,3,0.2,287.32,January,2023
ORD02741,2023-02-14,Customer_1841,Home Office,East,Assam,Office Supplies,File,619.53,6,0.0,37.84,February,2023
ORD02742,2024-02-19,Customer_2647,Consumer,East,Bihar,Office Supplies,Notebook,410.26,6,0.05,30.88,February,2024
ORD02743,2024-12-30,Customer_9280,Consumer,East,Assam,Furniture,Table,2318.65,4,0.15,469.08,December,2024
ORD02744,2024-12-21,Customer_7096,Consumer,South,Kerala,Technology,Printer,658.41,5,0.2,52.67,December,2024
ORD02745,2025-05-11,Customer_9149,Home Office,East,Odisha,Office Supplies,Marker,1499.68,1,0.05,324.24,May,2025
ORD02746,2024-12-08,Customer_1977,Corporate,West,Madhya Pradesh,Office Supplies,Notebook,1644.87,6,0.15,397.55,December,2024
ORD02747,2025-03-16,Customer_7798,Corporate,South,Kerala,Office Supplies,Stapler,2848.54,5,0.1,448.81,March,2025
ORD02748,2023-02-27,Customer_5310,Consumer,West,Gujarat,Office Supplies,File,789.64,9,0.1,196.0,February,2023
ORD02749,2023-12-20,Customer_4646,Corporate,West,Madhya Pradesh,Technology,Laptop,3807.35,9,0.1,906.52,December,2023
ORD02750,2024-10-19,Customer_3369,Consumer,South,Kerala,Technology,Mouse,3401.44,5,0.05,716.71,October,2024
ORD02751,2025-06-06,Customer_1068,Corporate,East,West Bengal,Office Supplies,Notebook,2416.26,9,0.05,307.52,June,2025
ORD02752,2024-04-18,Customer_7104,Home Office,West,Madhya Pradesh,Office Supplies,Pen,720.44,4,0.1,197.51,April,2024
ORD02753,2024-05-30,Customer_8466,Corporate,South,Karnataka,Furniture,Chair,2973.18,8,0.0,888.66,May,2024
ORD02754,2023-01-07,Customer_4490,Corporate,North,Haryana,Office Supplies,Pen,4896.81,9,0.05,883.75,January,2023
ORD02755,2024-08-30,Customer_6862,Home Office,North,Delhi,Furniture,Bookshelf,1241.86,4,0.2,281.72,August,2024
ORD02756,2025-03-21,Customer_2378,Home Office,South,Karnataka,Furniture,Table,399.62,4,0.1,82.76,March,2025
ORD02757,2023-10-28,Customer_5695,Consumer,South,Karnataka,Office Supplies,File,3259.79,4,0.0,753.01,October,2023
ORD02758,2024-10-24,Customer_4917,Consumer,North,Haryana,Office Supplies,Stapler,2394.31,1,0.15,506.81,October,2024
ORD02759,2024-09-28,Customer_4468,Corporate,South,Tamil Nadu,Technology,Printer,3249.31,4,0.1,799.88,September,2024
ORD02760,2025-05-19,Customer_4816,Home Office,North,Punjab,Technology,Mouse,216.65,7,0.05,60.59,May,2025
ORD02761,2023-01-25,Customer_6962,Consumer,West,Madhya Pradesh,Technology,Printer,4379.51,6,0.1,302.74,January,2023
ORD02762,2024-05-11,Customer_2186,Consumer,East,West Bengal,Technology,Monitor,2493.74,1,0.2,639.89,May,2024
ORD02763,2024-06-29,Customer_5089,Consumer,West,Maharashtra,Furniture,Table,3261.01,7,0.0,651.17,June,2024
ORD02764,2023-10-14,Customer_9346,Consumer,South,Telangana,Furniture,Bookshelf,3472.02,6,0.1,603.84,October,2023
ORD02765,2024-05-26,Customer_9378,Home Office,West,Maharashtra,Office Supplies,File,1643.85,6,0.0,483.25,May,2024
ORD02766,2023-06-25,Customer_9955,Corporate,South,Telangana,Technology,Keyboard,2597.91,7,0.15,628.97,June,2023
ORD02767,2024-06-14,Customer_2085,Corporate,East,Assam,Office Supplies,Notebook,1297.47,8,0.15,39.0,June,2024
ORD02768,2024-09-30,Customer_6177,Corporate,West,Rajasthan,Office Supplies,Stapler,2184.24,9,0.15,96.79,September,2024
ORD02769,2025-04-23,Customer_1837,Home Office,South,Kerala,Furniture,Bookshelf,2451.92,8,0.15,549.92,April,2025
ORD02770,2024-05-02,Customer_9431,Corporate,East,Assam,Technology,Mouse,4754.02,2,0.2,161.08,May,2024
ORD02771,2023-12-09,Customer_5102,Corporate,North,Haryana,Office Supplies,File,2419.76,4,0.0,562.4,December,2023
ORD02772,2023-05-01,Customer_6243,Home Office,South,Karnataka,Technology,Monitor,397.83,3,0.0,50.17,May,2023
ORD02773,2025-06-05,Customer_8466,Home Office,East,West Bengal,Furniture,Sofa,2169.52,7,0.0,213.12,June,2025
ORD02774,2023-04-25,Customer_7144,Consumer,South,Karnataka,Technology,Mouse,4009.86,9,0.0,1095.9,April,2023
ORD02775,2025-02-01,Customer_8677,Corporate,East,Odisha,Furniture,Bookshelf,783.38,8,0.05,175.84,February,2025
ORD02776,2024-09-02,Customer_8830,Home Office,North,Haryana,Office Supplies,Notebook,1839.81,7,0.0,204.78,September,2024
ORD02777,2025-01-05,Customer_8023,Corporate,South,Kerala,Technology,Mouse,161.95,7,0.05,13.87,January,2025
ORD02778,2023-11-10,Customer_8476,Corporate,South,Karnataka,Office Supplies,Notebook,4086.82,5,0.1,634.72,November,2023
ORD02779,2025-02-22,Customer_3689,Consumer,West,Madhya Pradesh,Office Supplies,Stapler,861.47,6,0.0,61.19,February,2025
ORD02780,2023-07-21,Customer_4574,Consumer,East,Assam,Furniture,Sofa,2431.4,8,0.1,185.53,July,2023
ORD02781,2023-01-18,Customer_7621,Home Office,East,Odisha,Office Supplies,Stapler,1269.63,9,0.2,191.64,January,2023
ORD02782,2024-06-14,Customer_9803,Home Office,East,Assam,Furniture,Desk,3648.08,7,0.1,739.08,June,2024
ORD02783,2024-11-16,Customer_8860,Consumer,West,Madhya Pradesh,Technology,Monitor,3598.32,8,0.2,169.43,November,2024
ORD02784,2024-10-18,Customer_2199,Corporate,West,Rajasthan,Office Supplies,Notebook,3178.85,4,0.1,781.85,October,2024
ORD02785,2023-03-26,Customer_6995,Consumer,East,West Bengal,Office Supplies,Notebook,4244.36,8,0.05,316.29,March,2023
ORD02786,2024-06-01,Customer_7989,Corporate,East,Odisha,Furniture,Chair,659.16,9,0.0,83.49,June,2024
ORD02787,2023-08-06,Customer_2742,Home Office,West,Madhya Pradesh,Furniture,Bookshelf,2934.52,1,0.15,331.94,August,2023
ORD02788,2025-01-09,Customer_6129,Corporate,South,Karnataka,Office Supplies,Marker,1690.44,4,0.1,450.11,January,2025
ORD02789,2024-10-17,Customer_7161,Consumer,East,West Bengal,Technology,Mouse,836.69,2,0.15,55.71,October,2024
ORD02790,2023-09-05,Customer_4264,Corporate,East,Assam,Office Supplies,Marker,2336.91,6,0.1,102.61,September,2023
ORD02791,2023-05-03,Customer_9018,Consumer,North,Uttar Pradesh,Office Supplies,File,1370.98,2,0.15,179.5,May,2023
ORD02792,2023-02-16,Customer_5600,Consumer,East,Assam,Technology,Laptop,4765.09,1,0.15,1220.28,February,2023
ORD02793,2024-11-02,Customer_1957,Corporate,East,Odisha,Office Supplies,Stapler,1364.06,3,0.15,165.36,November,2024
ORD02794,2024-11-28,Customer_1031,Home Office,East,West Bengal,Furniture,Table,4697.45,8,0.2,661.38,November,2024
ORD02795,2024-07-02,Customer_3248,Consumer,North,Haryana,Office Supplies,File,567.77,3,0.1,81.56,July,2024
ORD02796,2023-12-10,Customer_6295,Home Office,South,Kerala,Office Supplies,Notebook,1013.21,3,0.2,47.91,December,2023
ORD02797,2023-01-03,Customer_4285,Home Office,North,Uttar Pradesh,Technology,Keyboard,4198.95,9,0.0,512.17,January,2023
ORD02798,2024-08-23,Customer_8458,Consumer,East,Odisha,Office Supplies,Pen,3900.04,4,0.15,692.99,August,2024
ORD02799,2023-10-22,Customer_4651,Home Office,North,Haryana,Furniture,Desk,672.67,8,0.2,172.12,October,2023
ORD02800,2023-09-15,Customer_6765,Consumer,South,Karnataka,Furniture,Desk,3264.47,1,0.0,896.69,September,2023
ORD02801,2023-03-30,Customer_8846,Home Office,West,Rajasthan,Furniture,Table,1116.64,5,0.1,44.81,March,2023
ORD02802,2024-04-13,Customer_8257,Consumer,East,Odisha,Office Supplies,Pen,4049.95,9,0.15,698.48,April,2024
ORD02803,2024-08-23,Customer_8661,Corporate,North,Uttar Pradesh,Furniture,Desk,4155.83,3,0.05,744.9,August,2024
ORD02804,2023-03-02,Customer_5914,Consumer,North,Delhi,Office Supplies,Stapler,1508.54,5,0.2,18.43,March,2023
ORD02805,2024-07-31,Customer_1422,Home Office,West,Maharashtra,Office Supplies,Stapler,2466.07,8,0.2,328.09,July,2024
ORD02806,2024-11-18,Customer_1722,Home Office,West,Rajasthan,Office Supplies,Stapler,203.3,3,0.0,28.13,November,2024
ORD02807,2024-05-12,Customer_9626,Home Office,North,Delhi,Office Supplies,Pen,2266.31,2,0.1,260.81,May,2024
ORD02808,2024-04-18,Customer_9887,Home Office,North,Punjab,Office Supplies,Pen,2179.73,6,0.2,558.8,April,2024
ORD02809,2023-01-27,Customer_8830,Corporate,West,Gujarat,Technology,Monitor,2766.84,1,0.2,469.42,January,2023
ORD02810,2024-01-01,Customer_7225,Home Office,West,Madhya Pradesh,Office Supplies,Notebook,4316.11,5,0.15,296.77,January,2024
ORD02811,2024-06-25,Customer_6244,Corporate,East,West Bengal,Technology,Printer,3873.15,6,0.05,214.52,June,2024
ORD02812,2024-07-12,Customer_2892,Home Office,West,Madhya Pradesh,Technology,Monitor,4965.79,5,0.2,436.95,July,2024
ORD02813,2024-04-16,Customer_5329,Consumer,East,West Bengal,Office Supplies,File,2966.99,6,0.0,645.85,April,2024
ORD02814,2023-01-02,Customer_9462,Consumer,North,Punjab,Furniture,Desk,2765.47,3,0.05,164.22,January,2023
ORD02815,2025-05-28,Customer_8702,Home Office,East,Bihar,Office Supplies,Stapler,783.08,5,0.0,149.14,May,2025
ORD02816,2023-10-08,Customer_3599,Home Office,West,Gujarat,Office Supplies,Stapler,459.58,9,0.2,87.01,October,2023
ORD02817,2024-01-28,Customer_6380,Corporate,South,Karnataka,Technology,Mouse,1015.56,6,0.05,58.88,January,2024
ORD02818,2024-10-17,Customer_5863,Home Office,South,Tamil Nadu,Technology,Printer,3418.1,3,0.15,364.03,October,2024
ORD02819,2023-05-11,Customer_7622,Consumer,North,Punjab,Office Supplies,Stapler,3767.94,8,0.2,84.56,May,2023
ORD02820,2024-06-02,Customer_2159,Consumer,East,Odisha,Technology,Mouse,260.89,8,0.0,70.78,June,2024
ORD02821,2024-07-06,Customer_7589,Consumer,East,Bihar,Furniture,Sofa,4669.01,9,0.0,1117.26,July,2024
ORD02822,2025-01-06,Customer_6442,Corporate,South,Kerala,Technology,Mouse,1232.64,2,0.15,77.07,January,2025
ORD02823,2023-06-14,Customer_6898,Home Office,North,Uttar Pradesh,Technology,Monitor,4558.04,4,0.2,940.81,June,2023
