Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD03853,2024-10-25,Customer_7935,Corporate,West,Maharashtra,Technology,Laptop,2687.92,5,0.15,715.72
ORD03854,2025-03-01,Customer_4646,Corporate,South,Kerala,Technology,Laptop,3510.2,5,0.05,734.03
ORD03855,2023-03-04,Customer_4463,Consumer,East,Odisha,Furniture,Sofa,4658.62,6,0.2,627.06
ORD03856,2023-11-04,Customer_5941,Consumer,West,Gujarat,Technology,Mouse,4698.27,1,0.2,595.99
ORD03857,2024-04-30,Customer_6256,Home Office,North,Uttar Pradesh,Technology,Keyboard,1380.05,5,0.15,261.7
ORD03858,2024-10-08,Customer_4518,Home Office,East,Assam,Furniture,Desk,3633.15,5,0.1,153.25
ORD03859,2023-10-28,Customer_9676,Consumer,East,Assam,Technology,Mouse,3163.28,7,0.1,371.53
ORD03860,2023-03-24,Customer_7812,Home Office,North,Haryana,Technology,Mouse,4309.29,2,0.0,291.94
ORD03861,2024-07-20,Customer_3714,Corporate,West,Gujarat,Furniture,Sofa,1599.38,2,0.05,160.35
ORD03862,2024-05-31,Customer_7721,Corporate,West,Madhya Pradesh,Technology,Laptop,2696.33,3,0.0,356.84
ORD03863,2024-06-02,Customer_7476,Consumer,North,Punjab,Technology,Monitor,3051.58,4,0.1,803.76
ORD03864,2024-10-02,Customer_5804,Corporate,North,Delhi,Furniture,Desk,4568.72,3,0.05,985.82
ORD03865,2023-01-06,Customer_9714,Home Office,West,Maharashtra,Furniture,Sofa,515.0,7,0.2,50.94
ORD03866,2024-05-12,Customer_6588,Corporate,North,Delhi,Technology,Laptop,1377.08,8,0.05,299.75
ORD03867,2024-12-19,Customer_6720,Consumer,West,Madhya Pradesh,Technology,Keyboard,408.58,9,0.1,28.76
ORD03868,2025-05-31,Customer_9554,Home Office,North,Haryana,Office Supplies,Notebook,4631.88,3,0.0,593.2
ORD03869,2024-11-29,Customer_9611,Corporate,North,Haryana,Office Supplies,Pen,4516.82,3,0.2,791.28
ORD03870,2024-01-31,Customer_8271,Consumer,South,Tamil Nadu,Furniture,Table,4023.74,9,0.15,829.58
ORD03871,2024-09-21,Customer_2834,Home Office,East,West Bengal,Office Supplies,Stapler,3180.29,5,0.2,283.42
ORD03872,2024-08-08,Customer_3353,Corporate,West,Madhya Pradesh,Office Supplies,Marker,739.27,9,0.15,30.98
ORD03873,2025-02-25,Customer_5808,Home Office,South,Tamil Nadu,Technology,Monitor,1672.24,3,0.1,460.63
ORD03874,2025-06-14,Customer_5065,Home Office,West,Maharashtra,Furniture,Desk,1877.86,1,0.2,177.56
ORD03875,2024-10-12,Customer_5694,Consumer,East,West Bengal,Furniture,Desk,4520.46,4,0.0,663.51
ORD03876,2023-03-21,Customer_2700,Consumer,South,Karnataka,Furniture,Sofa,4608.94,8,0.15,1112.38
ORD03877,2025-03-04,Customer_9058,Consumer,West,Madhya Pradesh,Office Supplies,Stapler,4755.82,5,0.0,380.27
ORD03878,2024-02-15,Customer_5037,Consumer,South,Karnataka,Furniture,Desk,4513.35,1,0.05,826.66
ORD03879,2023-12-31,Customer_7548,Consumer,South,Kerala,Office Supplies,Marker,4892.68,3,0.15,560.82
ORD03880,2025-02-15,Customer_8396,Consumer,West,Maharashtra,Technology,Keyboard,2371.16,7,0.1,487.49
ORD03881,2024-05-26,Customer_4244,Corporate,West,Gujarat,Technology,Mouse,3029.43,1,0.0,736.79
ORD03882,2023-10-05,Customer_1147,Consumer,North,Uttar Pradesh,Office Supplies,Notebook,2130.07,6,0.05,128.15
ORD03883,2024-07-02,Customer_4709,Home Office,North,Uttar Pradesh,Technology,Mouse,902.16,3,0.1,193.56
ORD03884,2024-12-19,Customer_8472,Consumer,North,Haryana,Technology,Printer,1677.36,2,0.1,280.95
ORD03885,2024-09-08,Customer_3910,Home Office,South,Kerala,Office Supplies,Marker,4356.02,4,0.15,255.41
ORD03886,2024-07-01,Customer_7531,Corporate,West,Gujarat,Technology,Laptop,1548.16,2,0.2,362.1
ORD03887,2025-04-28,Customer_5236,Consumer,North,Haryana,Office Supplies,Marker,3969.85,8,0.2,981.35
ORD03888,2024-02-09,Customer_2360,Home Office,North,Uttar Pradesh,Furniture,Sofa,3820.69,3,0.1,585.2
ORD03889,2025-05-03,Customer_1257,Corporate,South,Karnataka,Technology,Monitor,4397.49,3,0.1,465.8
ORD03890,2024-04-19,Customer_4638,Corporate,South,Telangana,Office Supplies,Stapler,1004.11,7,0.1,151.14
ORD03891,2023-10-02,Customer_8551,Corporate,North,Punjab,Technology,Laptop,4809.92,3,0.2,321.09
ORD03892,2025-05-22,Customer_1650,Corporate,North,Uttar Pradesh,Furniture,Sofa,765.95,7,0.2,73.15
ORD03893,2025-04-11,Customer_8644,Home Office,North,Punjab,Technology,Monitor,4863.7,2,0.0,537.09
ORD03894,2023-07-09,Customer_2256,Consumer,North,Haryana,Office Supplies,File,1667.2,1,0.05,208.59
ORD03895,2023-08-19,Customer_6269,Home Office,North,Punjab,Office Supplies,File,208.48,9,0.1,11.86
ORD03896,2023-10-02,Customer_6736,Home Office,East,Bihar,Office Supplies,File,651.24,2,0.2,69.3
ORD03897,2024-03-04,Customer_7453,Home Office,South,Telangana,Office Supplies,File,4082.38,3,0.15,287.62
ORD03898,2023-10-23,Customer_2574,Home Office,West,Maharashtra,Furniture,Chair,3575.95,1,0.05,411.82
ORD03899,2024-08-10,Customer_7905,Corporate,East,Bihar,Office Supplies,Pen,4464.89,4,0.2,871.0
ORD03900,2024-02-14,Customer_1542,Corporate,North,Uttar Pradesh,Technology,Keyboard,4974.32,1,0.15,916.53
ORD03901,2024-05-25,Customer_7676,Consumer,North,Uttar Pradesh,Office Supplies,Notebook,4538.15,5,0.15,971.69
ORD03902,2024-03-15,Customer_6871,Home Office,West,Rajasthan,Office Supplies,Marker,3578.05,2,0.15,894.42
ORD03903,2023-09-24,Customer_6834,Corporate,South,Kerala,Office Supplies,File,1537.71,5,0.0,118.22
ORD03904,2024-01-22,Customer_9603,Consumer,North,Uttar Pradesh,Office Supplies,File,849.68,6,0.1,88.29
ORD03905,2023-11-11,Customer_7037,Home Office,East,West Bengal,Office Supplies,File,268.23,8,0.15,58.09
ORD03906,2024-08-04,Customer_1846,Consumer,East,Assam,Furniture,Bookshelf,3038.02,5,0.2,632.85
ORD03907,2025-05-04,Customer_5105,Corporate,East,Assam,Technology,Keyboard,2414.76,2,0.2,64.63
ORD03908,2025-02-10,Customer_6979,Consumer,East,Bihar,Technology,Monitor,2547.85,4,0.15,525.34
ORD03909,2024-07-30,Customer_6688,Consumer,South,Kerala,Technology,Monitor,3111.76,7,0.1,421.3
ORD03910,2025-05-04,Customer_7257,Home Office,South,Kerala,Office Supplies,Notebook,4335.26,8,0.05,1021.1
ORD03911,2023-05-06,Customer_4384,Consumer,West,Rajasthan,Office Supplies,Marker,2527.31,9,0.15,133.46
ORD03912,2024-10-12,Customer_4684,Corporate,North,Punjab,Furniture,Bookshelf,4159.9,9,0.05,1192.77
ORD03913,2023-09-28,Customer_2463,Corporate,South,Tamil Nadu,Furniture,Table,680.26,8,0.15,113.59
ORD03914,2023-06-18,Customer_2561,Corporate,West,Madhya Pradesh,Technology,Printer,2364.21,8,0.1,365.86
ORD03915,2023-04-11,Customer_1574,Consumer,North,Uttar Pradesh,Technology,Printer,4819.01,6,0.2,779.02
ORD03916,2024-06-14,Customer_1990,Consumer,North,Haryana,Technology,Mouse,3507.01,1,0.15,904.04
ORD03917,2024-04-17,Customer_5408,Home Office,South,Kerala,Office Supplies,Marker,1038.57,5,0.05,168.2
ORD03918,2023-12-25,Customer_9886,Consumer,South,Karnataka,Office Supplies,File,2652.24,4,0.2,678.87
ORD03919,2024-05-12,Customer_9051,Consumer,South,Karnataka,Furniture,Desk,4399.73,8,0.0,1154.62
ORD03920,2023-08-22,Customer_9608,Corporate,East,Bihar,Technology,Laptop,505.01,2,0.05,47.54
ORD03921,2024-03-05,Customer_4978,Home Office,East,West Bengal,Furniture,Sofa,4475.07,9,0.1,395.26
ORD03922,2023-07-09,Customer_7377,Corporate,North,Punjab,Furniture,Sofa,4901.02,6,0.2,901.07
ORD03923,2023-08-25,Customer_2056,Home Office,West,Gujarat,Furniture,Chair,4567.25,6,0.1,871.81
ORD03924,2024-03-02,Customer_6870,Consumer,North,Uttar Pradesh,Furniture,Chair,2675.16,2,0.2,566.55
ORD03925,2024-05-29,Customer_3718,Corporate,East,Odisha,Technology,Printer,2205.73,2,0.1,138.43
ORD03926,2024-06-15,Customer_3267,Home Office,West,Maharashtra,Furniture,Desk,4537.16,2,0.15,562.04
ORD03927,2025-04-24,Customer_8928,Home Office,North,Punjab,Office Supplies,Stapler,1898.45,3,0.0,347.18
ORD03928,2024-07-12,Customer_4991,Home Office,North,Delhi,Furniture,Desk,4142.65,5,0.0,233.96
ORD03929,2023-05-03,Customer_1026,Corporate,South,Tamil Nadu,Furniture,Chair,2125.53,2,0.05,213.59
ORD03930,2025-06-17,Customer_9902,Consumer,East,Assam,Office Supplies,Pen,4525.73,3,0.1,687.36
ORD03931,2025-04-30,Customer_7075,Corporate,East,Bihar,Furniture,Desk,4351.77,3,0.0,1069.46
ORD03932,2024-09-19,Customer_6222,Corporate,West,Gujarat,Office Supplies,Marker,3030.42,7,0.1,258.12
ORD03933,2024-06-18,Customer_9505,Home Office,West,Rajasthan,Office Supplies,File,2191.0,7,0.1,479.07
ORD03934,2023-07-14,Customer_8425,Home Office,East,West Bengal,Furniture,Sofa,3113.57,5,0.15,64.19
ORD03935,2024-10-13,Customer_6141,Consumer,East,Odisha,Office Supplies,Pen,490.22,7,0.15,61.76
ORD03936,2024-05-15,Customer_3640,Home Office,North,Punjab,Office Supplies,Marker,4137.19,9,0.15,482.51
ORD03937,2023-01-11,Customer_2591,Corporate,South,Tamil Nadu,Office Supplies,File,4153.3,3,0.05,180.99
ORD03938,2025-04-18,Customer_3583,Corporate,South,Telangana,Office Supplies,Pen,4199.16,9,0.05,356.55
ORD03939,2025-01-24,Customer_3430,Corporate,North,Delhi,Furniture,Chair,2096.88,5,0.2,174.16
ORD03940,2023-04-02,Customer_7709,Home Office,North,Punjab,Office Supplies,Marker,4059.26,8,0.0,1049.01
ORD03941,2024-07-06,Customer_3084,Consumer,West,Gujarat,Furniture,Sofa,4138.33,4,0.0,662.27
ORD03942,2024-06-26,Customer_6309,Home Office,West,Gujarat,Technology,Printer,444.41,3,0.15,72.62
ORD03943,2024-09-22,Customer_8553,Consumer,East,Odisha,Furniture,Bookshelf,4213.03,6,0.0,1179.91
ORD03944,2024-02-11,Customer_6091,Consumer,West,Madhya Pradesh,Technology,Laptop,2976.1,9,0.1,434.68
ORD03945,2024-08-08,Customer_7627,Home Office,East,Bihar,Furniture,Bookshelf,3854.54,8,0.2,999.62
ORD03946,2024-09-23,Customer_7690,Corporate,East,Bihar,Technology,Keyboard,1440.96,5,0.1,164.23
ORD03947,2024-11-21,Customer_9828,Home Office,West,Rajasthan,Office Supplies,Marker,233.71,5,0.05,46.74
ORD03948,2023-04-26,Customer_5340,Consumer,West,Madhya Pradesh,Furniture,Desk,3720.16,9,0.0,278.17
ORD03949,2025-05-01,Customer_4958,Consumer,East,Assam,Furniture,Table,4202.16,5,0.1,670.66
ORD03950,2024-06-07,Customer_6613,Corporate,East,Odisha,Furniture,Sofa,3371.52,6,0.1,555.76
ORD03951,2025-03-22,Customer_2309,Home Office,West,Rajasthan,Office Supplies,Pen,497.68,5,0.0,126.32
ORD03952,2023-05-25,Customer_1755,Consumer,West,Rajasthan,Furniture,Table,3143.7,8,0.05,477.18
ORD03953,2024-09-18,Customer_4598,Corporate,North,Uttar Pradesh,Technology,Mouse,1685.38,7,0.15,433.62
ORD03954,2024-02-19,Customer_5352,Home Office,East,Assam,Furniture,Table,117.66,6,0.0,26.45
ORD03955,2025-04-09,Customer_1107,Consumer,South,Telangana,Furniture,Sofa,4926.03,7,0.0,863.02
ORD03956,2023-02-18,Customer_1676,Home Office,North,Uttar Pradesh,Office Supplies,Stapler,1295.42,4,0.0,158.93
ORD03957,2023-10-28,Customer_1607,Home Office,East,Bihar,Technology,Laptop,2251.11,7,0.1,498.32
ORD03958,2023-12-13,Customer_9070,Consumer,West,Gujarat,Technology,Laptop,4026.6,1,0.2,803.45
ORD03959,2024-09-08,Customer_5598,Corporate,South,Kerala,Technology,Monitor,2862.71,2,0.05,775.2
ORD03960,2023-01-01,Customer_6969,Consumer,West,Madhya Pradesh,Furniture,Desk,3648.38,7,0.05,497.18
ORD03961,2023-10-29,Customer_7087,Consumer,East,West Bengal,Furniture,Chair,120.19,4,0.2,9.34
ORD03962,2024-04-28,Customer_4779,Consumer,North,Punjab,Furniture,Chair,1393.68,9,0.2,53.77
ORD03963,2024-02-08,Customer_5723,Home Office,East,Odisha,Office Supplies,Marker,4918.73,5,0.05,1157.88
ORD03964,2024-11-25,Customer_3309,Consumer,West,Maharashtra,Technology,Printer,4262.21,6,0.15,219.83
ORD03965,2023-12-18,Customer_7469,Corporate,North,Uttar Pradesh,Office Supplies,Marker,3398.39,5,0.05,502.9
ORD03966,2025-03-05,Customer_9547,Consumer,West,Madhya Pradesh,Office Supplies,Notebook,1610.94,6,0.05,446.22
ORD03967,2023-06-16,Customer_4210,Corporate,North,Punjab,Office Supplies,Marker,590.61,9,0.05,50.04
ORD03968,2023-10-05,Customer_3563,Consumer,West,Maharashtra,Furniture,Desk,4608.08,5,0.1,532.94
ORD03969,2023-03-05,Customer_5555,Consumer,West,Rajasthan,Technology,Monitor,1434.03,4,0.15,185.04
ORD03970,2025-02-11,Customer_4088,Consumer,South,Tamil Nadu,Technology,Laptop,1197.35,3,0.2,157.42
ORD03971,2025-02-04,Customer_1527,Corporate,East,Bihar,Office Supplies,File,4768.22,8,0.05,856.43
ORD03972,2024-11-15,Customer_1483,Home Office,South,Telangana,Furniture,Bookshelf,1871.03,3,0.0,432.0
ORD03973,2023-10-29,Customer_6671,Corporate,West,Maharashtra,Furniture,Bookshelf,2556.58,8,0.1,209.82
ORD03974,2024-02-02,Customer_7332,Consumer,South,Kerala,Furniture,Bookshelf,4746.0,7,0.2,561.33
ORD03975,2024-01-06,Customer_3421,Home Office,East,Bihar,Technology,Printer,1046.47,8,0.1,171.63
ORD03976,2025-06-08,Customer_3503,Corporate,South,Kerala,Furniture,Sofa,440.14,9,0.2,49.34
ORD03977,2023-01-04,Customer_2259,Corporate,North,Delhi,Office Supplies,File,4242.4,9,0.05,678.7
ORD03978,2025-02-25,Customer_5935,Corporate,East,Odisha,Furniture,Desk,1610.78,3,0.15,235.81
ORD03979,2024-05-27,Customer_4949,Consumer,South,Karnataka,Technology,Laptop,1483.32,2,0.15,108.95
ORD03980,2024-03-27,Customer_8906,Corporate,South,Karnataka,Office Supplies,File,4434.39,2,0.0,1174.63
ORD03981,2024-04-17,Customer_5274,Corporate,West,Maharashtra,Furniture,Desk,3287.35,8,0.1,612.29
ORD03982,2023-12-04,Customer_7900,Home Office,South,Karnataka,Office Supplies,Stapler,2764.32,6,0.0,342.44
ORD03983,2024-05-10,Customer_7489,Consumer,South,Telangana,Technology,Laptop,4900.37,8,0.1,463.73
ORD03984,2024-08-04,Customer_6664,Corporate,West,Gujarat,Technology,Monitor,2465.28,1,0.15,286.11
ORD03985,2025-03-27,Customer_5991,Corporate,North,Delhi,Technology,Printer,1081.06,4,0.05,223.11
ORD03986,2024-12-12,Customer_3372,Home Office,South,Tamil Nadu,Furniture,Sofa,4231.32,7,0.05,1005.84
ORD03987,2024-05-06,Customer_1589,Consumer,South,Tamil Nadu,Furniture,Bookshelf,3958.54,4,0.15,178.66
ORD03988,2024-05-18,Customer_3605,Consumer,East,Bihar,Furniture,Bookshelf,3946.48,5,0.15,898.05
ORD03989,2023-12-03,Customer_3373,Consumer,East,Bihar,Furniture,Chair,3641.43,6,0.2,639.08
ORD03990,2024-02-22,Customer_4410,Corporate,North,Delhi,Office Supplies,File,1519.51,9,0.15,70.25
ORD03991,2023-08-25,Customer_2333,Corporate,West,Rajasthan,Office Supplies,Pen,4870.54,2,0.05,986.25
ORD03992,2024-05-10,Customer_4387,Corporate,East,Bihar,Furniture,Sofa,1347.43,5,0.0,288.76
ORD03993,2023-09-13,Customer_1440,Consumer,East,Odisha,Furniture,Desk,3295.33,9,0.05,265.12
ORD03994,2024-12-18,Customer_6950,Corporate,South,Kerala,Office Supplies,Pen,4878.0,3,0.15,306.54
ORD03995,2023-02-05,Customer_2946,Consumer,South,Telangana,Office Supplies,Marker,4216.29,8,0.0,771.6
ORD03996,2024-11-04,Customer_9160,Consumer,North,Haryana,Technology,Printer,2951.85,2,0.15,211.02
ORD03997,2023-02-06,Customer_7090,Home Office,South,Telangana,Office Supplies,Marker,2347.4,8,0.05,509.11
ORD03998,2023-11-07,Customer_2177,Home Office,East,Assam,Office Supplies,Marker,1515.87,3,0.0,84.37
ORD03999,2024-08-28,Customer_2933,Consumer,West,Gujarat,Office Supplies,Marker,4097.4,3,0.1,868.46
ORD04000,2023-12-15,Customer_3964,Home Office,East,Odisha,Furniture,Bookshelf,2088.68,7,0.05,581.38
ORD04001,2023-08-21,Customer_4101,Corporate,South,Telangana,Technology,Keyboard,3886.75,4,0.0,292.87
ORD04002,2023-12-30,Customer_9444,Consumer,South,Kerala,Furniture,Table,1900.15,4,0.05,216.1
ORD04003,2023-12-06,Customer_2376,Consumer,North,Uttar Pradesh,Office Supplies,Stapler,3435.06,9,0.2,345.18
ORD04004,2024-03-20,Customer_1552,Home Office,East,Bihar,Technology,Printer,374.95,3,0.15,56.31
ORD04005,2024-09-23,Customer_1269,Consumer,South,Telangana,Technology,Printer,3936.32,6,0.0,649.28
ORD04006,2025-05-13,Customer_6943,Home Office,South,Tamil Nadu,Technology,Laptop,1201.19,2,0.0,127.24
ORD04007,2023-01-11,Customer_5708,Home Office,West,Maharashtra,Furniture,Table,871.14,9,0.0,58.87
ORD04008,2024-01-05,Customer_4561,Consumer,South,Karnataka,Office Supplies,Marker,3736.15,7,0.05,869.51
ORD04009,2023-01-15,Customer_5853,Consumer,South,Karnataka,Technology,Laptop,4016.27,7,0.1,1041.63
ORD04010,2024-12-20,Customer_6081,Consumer,North,Delhi,Technology,Mouse,1241.49,8,0.0,160.03
ORD04011,2023-05-08,Customer_5173,Corporate,North,Delhi,Technology,Printer,3477.77,3,0.2,161.85
ORD04012,2025-03-29,Customer_7721,Consumer,West,Madhya Pradesh,Furniture,Chair,4009.29,6,0.05,1098.63
ORD04013,2023-12-23,Customer_9377,Consumer,North,Uttar Pradesh,Office Supplies,File,4553.21,1,0.0,562.03
ORD04014,2023-01-10,Customer_3904,Corporate,North,Delhi,Furniture,Table,2243.08,7,0.05,142.21
ORD04015,2024-04-03,Customer_2444,Home Office,West,Maharashtra,Furniture,Chair,1105.16,1,0.15,284.34
ORD04016,2024-02-01,Customer_9120,Home Office,South,Kerala,Furniture,Table,3454.52,9,0.1,757.98
ORD04017,2025-05-01,Customer_5940,Corporate,North,Delhi,Furniture,Sofa,1394.52,9,0.05,249.51
ORD04018,2023-10-21,Customer_8420,Corporate,South,Karnataka,Furniture,Sofa,1737.5,6,0.0,267.29
ORD04019,2024-09-15,Customer_4757,Consumer,East,West Bengal,Technology,Laptop,297.96,6,0.1,47.8
ORD04020,2023-02-04,Customer_9228,Consumer,North,Uttar Pradesh,Furniture,Table,4084.06,9,0.15,884.24
ORD04021,2024-09-24,Customer_5200,Corporate,East,Odisha,Furniture,Bookshelf,779.15,2,0.0,185.67
ORD04022,2023-03-10,Customer_7720,Home Office,West,Maharashtra,Furniture,Chair,2736.67,6,0.0,798.19
ORD04023,2023-04-22,Customer_9032,Corporate,North,Uttar Pradesh,Furniture,Desk,2661.17,5,0.15,102.41
ORD04024,2025-03-11,Customer_1026,Home Office,East,West Bengal,Technology,Laptop,938.84,7,0.15,34.0
ORD04025,2025-05-22,Customer_3947,Home Office,West,Rajasthan,Furniture,Chair,2083.68,7,0.0,402.64
ORD04026,2023-06-13,Customer_3924,Corporate,North,Punjab,Furniture,Chair,3369.73,5,0.15,557.77
ORD04027,2025-01-01,Customer_9371,Home Office,East,West Bengal,Furniture,Bookshelf,3197.16,2,0.15,315.52
ORD04028,2025-05-22,Customer_3988,Home Office,East,Assam,Technology,Printer,4241.05,4,0.15,818.77
ORD04029,2025-06-06,Customer_3901,Corporate,North,Haryana,Office Supplies,Notebook,1507.5,7,0.0,373.95
ORD04030,2024-11-05,Customer_8084,Consumer,West,Gujarat,Furniture,Bookshelf,3808.65,7,0.1,146.65
ORD04031,2024-03-31,Customer_8221,Home Office,West,Madhya Pradesh,Technology,Monitor,1351.45,6,0.2,335.63
ORD04032,2023-03-03,Customer_5012,Home Office,West,Maharashtra,Office Supplies,Notebook,635.83,7,0.15,87.04
ORD04033,2024-03-26,Customer_7299,Home Office,West,Maharashtra,Furniture,Bookshelf,1775.22,3,0.05,163.97
ORD04034,2024-07-07,Customer_9566,Corporate,West,Maharashtra,Furniture,Chair,2290.63,6,0.05,403.1
ORD04035,2024-12-24,Customer_2391,Consumer,West,Gujarat,Furniture,Desk,4760.22,4,0.1,677.31
ORD04036,2024-07-04,Customer_6425,Consumer,West,Madhya Pradesh,Technology,Printer,2715.14,9,0.15,79.25
ORD04037,2023-09-28,Customer_9242,Corporate,South,Tamil Nadu,Technology,Mouse,1144.3,5,0.2,229.91
ORD04038,2023-08-09,Customer_3710,Home Office,East,Assam,Office Supplies,Marker,3255.79,7,0.0,416.55
ORD04039,2024-03-10,Customer_7124,Consumer,South,Telangana,Technology,Keyboard,2076.22,1,0.2,485.5
ORD04040,2024-11-06,Customer_3798,Corporate,North,Haryana,Technology,Laptop,1531.69,1,0.2,209.01
ORD04041,2023-12-14,Customer_2625,Consumer,East,Odisha,Office Supplies,Stapler,4228.85,9,0.0,610.1
ORD04042,2023-10-20,Customer_2950,Home Office,West,Madhya Pradesh,Furniture,Sofa,2401.28,8,0.1,144.48
ORD04043,2024-08-12,Customer_4723,Corporate,North,Punjab,Furniture,Sofa,4125.62,3,0.2,147.72
ORD04044,2023-09-20,Customer_5604,Home Office,South,Tamil Nadu,Technology,Printer,666.26,5,0.0,94.33
ORD04045,2024-07-27,Customer_3093,Home Office,South,Kerala,Technology,Printer,2977.24,4,0.05,161.96
ORD04046,2023-04-09,Customer_1705,Consumer,West,Gujarat,Furniture,Sofa,2773.4,9,0.1,433.7
ORD04047,2023-04-22,Customer_6978,Corporate,South,Karnataka,Office Supplies,File,607.58,5,0.15,38.07
ORD04048,2023-01-22,Customer_3807,Home Office,North,Uttar Pradesh,Technology,Keyboard,3632.57,4,0.05,245.16
ORD04049,2024-03-29,Customer_5794,Home Office,East,Odisha,Technology,Laptop,3398.71,5,0.05,454.02
ORD04050,2023-08-28,Customer_9483,Consumer,East,Odisha,Furniture,Desk,3566.84,6,0.2,147.86
ORD04051,2024-08-02,Customer_3573,Consumer,East,Assam,Office Supplies,Notebook,3273.22,1,0.1,467.16
ORD04052,2024-12-14,Customer_3423,Consumer,South,Karnataka,Furniture,Desk,113.48,4,0.05,24.11
ORD04053,2024-04-21,Customer_2806,Consumer,North,Delhi,Technology,Monitor,2392.38,4,0.0,269.11
ORD04054,2023-11-25,Customer_4762,Corporate,East,Assam,Furniture,Chair,2380.03,6,0.05,564.75
ORD04055,2024-04-26,Customer_9240,Corporate,South,Karnataka,Technology,Keyboard,671.95,3,0.1,77.57
ORD04056,2023-11-25,Customer_3657,Corporate,South,Karnataka,Office Supplies,Marker,2087.42,5,0.2,417.72
ORD04057,2024-11-20,Customer_7141,Corporate,East,West Bengal,Technology,Laptop,286.65,5,0.0,61.23
ORD04058,2024-01-20,Customer_6507,Home Office,South,Karnataka,Office Supplies,Stapler,4530.56,9,0.05,784.5
ORD04059,2023-11-02,Customer_7611,Corporate,West,Gujarat,Technology,Mouse,1372.41,1,0.15,41.46
ORD04060,2025-03-22,Customer_4185,Consumer,North,Uttar Pradesh,Office Supplies,Stapler,2625.57,9,0.0,740.5
ORD04061,2023-07-15,Customer_2106,Home Office,West,Maharashtra,Technology,Keyboard,3826.66,4,0.0,839.54
ORD04062,2023-11-07,Customer_9579,Corporate,North,Delhi,Technology,Printer,4371.52,1,0.2,659.4
ORD04063,2024-05-20,Customer_3435,Home Office,North,Punjab,Furniture,Chair,3019.59,2,0.1,335.92
ORD04064,2024-07-23,Customer_9287,Consumer,North,Haryana,Technology,Monitor,1589.82,9,0.0,430.09
ORD04065,2023-09-25,Customer_2565,Consumer,North,Haryana,Technology,Monitor,4618.75,9,0.1,601.43
ORD04066,2024-01-02,Customer_2835,Corporate,South,Karnataka,Technology,Laptop,445.56,4,0.0,59.69
